CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,,,,#SETTINGS,
61810,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,#SETTINGS,
64310,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_type,PMSM
1274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sensor,none
3774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_connection,DELTA
6274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sampling_timing,SYNC
8774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,mode,FOC
11274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sensored_control,DISABLED
13774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fs_trq,0
16274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fs_speed,0
18774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fswitching,0
21274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,zero_sequence,NONE
23774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Imax_ph,0.0
26274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Inom_ph,0.0
28774,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,I_o_ph,0.0
31274,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,overload_interval,0.0
