CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,,,,#SETTINGS,
5455,5455,5455,5455,5455,5455,5455,5455,5455,5455,5455,5455,,,,velocity_ramp_time,100.0
7955,7955,7955,7955,7955,7955,7955,7955,7955,7955,7955,7955,,,,spd_ref_offset,50.0
10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,,,,low_rpm_thres,3000.0
12955,12955,12955,12955,12955,12955,12955,12955,12955,12955,12955,12955,,,,min_freq,0.0
15455,15455,15455,15455,15455,15455,15455,15455,15455,15455,15455,15455,,,,max_power,45.0
17955,17955,17955,17955,17955,17955,17955,17955,17955,17955,17955,17955,,,,min_power,-45.0
20455,20455,20455,20455,20455,20455,20455,20455,20455,20455,20455,20455,,,,voltage_trise,0.009999999776482582
22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,,,,voltage_tfall,0.009999999776482582
25455,25455,25455,25455,25455,25455,25455,25455,25455,25455,25455,25455,,,,ocd_thres,25.0
27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,,,,overvoltage_thres,100.0
30455,30455,30455,30455,30455,30455,30455,30455,30455,30455,30455,30455,,,,undervoltage_thres,-5.0
32955,-32581,-32581,-32581,-32581,-32581,-32581,-32581,-32581,-32581,-32581,-32581,,,,ma1max,1.150081992149353
35455,-30081,-30081,-30081,-30081,-30081,-30081,-30081,-30081,-30081,-30081,-30081,,,,ma3,0.19167999923229218
37955,-27581,-27581,-27581,-27581,-27581,-27581,-27581,-27581,-27581,-27581,-27581,,,,mcu_max_temp,120.0
40455,-25081,-25081,-25081,-25081,-25081,-25081,-25081,-25081,-25081,-25081,-25081,,,,dtclut_flux_hyst,0.009999999776482582
42955,-22581,-22581,-22581,-22581,-22581,-22581,-22581,-22581,-22581,-22581,-22581,,,,dtclut_trq_hyst,0.5
45455,-20081,-20081,-20081,-20081,-20081,-20081,-20081,-20081,-20081,-20081,-20081,,,,dtclut_trq_hyst_prcnt,10
47955,-17581,-17581,-17581,-17581,-17581,-17581,-17581,-17581,-17581,-17581,-17581,,,,dtclut_trq_hyst_max,5.0
50455,-15081,-15081,-15081,-15081,-15081,-15081,-15081,-15081,-15081,-15081,-15081,,,,dtclut_trq_hyst_min,0.10000000149011612
52955,-12581,-12581,-12581,-12581,-12581,-12581,-12581,-12581,-12581,-12581,-12581,,,,dtclut_use_prcnt_trq_hyst,1
55455,-10081,-10081,-10081,-10081,-10081,-10081,-10081,-10081,-10081,-10081,-10081,,,,dtcsvm_Kp_flux,2000.0
57955,-7581,-7581,-7581,-7581,-7581,-7581,-7581,-7581,-7581,-7581,-7581,,,,dtcsvm_Ki_flux,1000.0
60455,-5081,-5081,-5081,-5081,-5081,-5081,-5081,-5081,-5081,-5081,-5081,,,,dtcsvm_Kp_trq,20.0
62955,-2581,-2581,-2581,-2581,-2581,-2581,-2581,-2581,-2581,-2581,-2581,,,,dtcsvm_Ki_trq,5000.0
65455,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,,,,dtcsvm_use_i_x_r,0
2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,,,,dtcsvm_use_dec,0
4919,4919,4919,4919,4919,4919,4919,4919,4919,4919,4919,4919,,,,dtc_lamda,0.30000001192092896
7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,,,,wh1_timeout_thres,20000
9919,9919,9919,9919,9919,9919,9919,9919,9919,9919,9919,9919,,,,warning_interval,5000
12419,12419,12419,12419,12419,12419,12419,12419,12419,12419,12419,12419,,,,error_reset_interval,5000
14919,14919,14919,14919,14919,14919,14919,14919,14919,14919,14919,14919,,,,startup_time,1000
17419,17419,17419,17419,17419,17419,17419,17419,17419,17419,17419,17419,,,,mcu_reset_interval,10000
19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,,,,
22419,22419,22419,22419,22419,22419,22419,22419,22419,22419,22419,22419,,,,#MONITOR,
24919,24919,24919,24919,24919,24919,24919,24919,24919,24919,24919,24919,,,,num_max_trq,num_min_trq,max_velocity,min_velocity,velocity_req,torque_req,mode,inv_en,critical_hw_status,aux_hw_status,last_error,sys_status,handler_status,latched_error,actual_state,control_mode_actual,limiter_flags,Id_ref,Iq_ref,Id_filt,Iq_filt,trq_ref,trq_actual,flux_ref,flux_actual,pwr_ref,pwr_actual,motor_rpm,Vdc,Vdc_max,num_max_trq,vcu_max_velocity,Imax_total,Imin_total,Iq_ref_request,max_velocity,min_velocity,motor_temp,igbt_temp,nominal_rpm,I1,I2,I3,I1max,I2max,I3max,ambient_temp,ambient_humidity,cc_time,cc_ts,sp_time,sp_ts
27419,27419,27419,27419,27419,27419,27419,27419,27419,27419,27419,27419,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.0013000000035390258,-0.0011999999405816197,0.0,-1.4494308970824932e-06,0.0,0.00040261971298605204,0.0,-0.0,0,152.21400451660156,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.89311981201172,701.9448852539062,-0.012610752135515213,-0.004203584045171738,-0.012610752135515213,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.541818141937256,24.996362686157227,1.4654545783996582,200.04364013671875
29919,29919,29919,29919,29919,29919,29919,29919,29919,29919,29919,29919,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,MOTOR_OVERTEMP,MOTOR_OVERTEMP,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,0.00139999995008111,0.00029999998514540493,0.0,4.228256216265436e-07,0.0,0.00046980625484138727,0.0,0.0,0,152.21400451660156,152.33262634277344,0,0,0.0,0.0,0.0,0,0,154.7809295654297,74.8808822631836,701.9448852539062,0.004203410819172859,-0.004203410819172859,-0.021017054095864296,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.563636302947998,24.996362686157227,1.5018181800842285,200.0
32419,32419,32419,32419,32419,32419,32419,32419,32419,32419,32419,32419,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.002199999988079071,0.00039999998989515007,0.0,3.919862479051517e-07,0.0,0.00032665522303432226,0.0,0.0,0,152.25439453125,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.86449432373047,702.1311645507812,0.004203410819172859,-0.004203410819172859,-0.004203410819172859,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.4981818199157715,25.047273635864258,1.4654545783996582,199.9418182373047
34919,-30617,-30617,-30617,-30617,-30617,-30617,-30617,-30617,-30617,-30617,-30617,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,MOTOR_OVERTEMP,MOTOR_OVERTEMP,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,0.001500000013038516,0.00029999998514540493,0.0,4.6246987039921805e-07,0.0,0.000513855426106602,0.0,0.0,0,152.23550415039062,152.33262634277344,0,0,0.0,0.0,0.0,0,0,154.65492248535156,74.91292572021484,702.0440063476562,-0.004203237127512693,0.004203237127512693,-0.004203237127512693,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.6381819248199463,24.996362686157227,1.492727279663086,200.00181579589844
37419,-28117,-28117,-28117,-28117,-28117,-28117,-28117,-28117,-28117,-28117,-28117,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,MOTOR_OVERTEMP,MOTOR_OVERTEMP,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,0.0009999999310821295,0.00039999998989515007,0.0,4.795984409611265e-07,0.0,0.000399665383156389,0.0,0.0,0,152.24179077148438,152.33262634277344,0,0,0.0,0.0,0.0,0,0,154.1630401611328,74.91362762451172,702.072998046875,-0.012609711848199368,0.004203237127512693,-0.012609711848199368,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.5236363410949707,24.994544982910156,1.454545497894287,199.96908569335938
39919,-25617,-25617,-25617,-25617,-25617,-25617,-25617,-25617,-25617,-25617,-25617,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.0015999999595806003,0.00029999998514540493,0.0,3.4012026617347146e-07,0.0,0.0003779114340431988,0.0,0.0,0,152.1951141357422,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.83013153076172,701.8577880859375,-0.004203410819172859,-0.004203410819172859,-0.012610232457518578,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.5963635444641113,24.974544525146484,1.45090913772583,200.0
42419,-23117,-23117,-23117,-23117,-23117,-23117,-23117,-23117,-23117,-23117,-23117,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.0011999999405816197,0.00039999998989515007,0.0,5.35013953140151e-07,0.0,0.00044584498391486704,0.0,0.0,0,152.20140075683594,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.92192840576172,701.8867797851562,-0.021020522341132164,-0.012612313032150269,-0.02942872978746891,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.7527272701263428,25.03818130493164,1.556363582611084,200.04364013671875
44919,-20617,-20617,-20617,-20617,-20617,-20617,-20617,-20617,-20617,-20617,-20617,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.00039999998989515007,9.999999747378752e-05,0.0,1.2562260565118777e-07,0.0,0.0004187420126982033,0.0,0.0,0,152.20770263671875,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.84886932373047,701.9158325195312,0.004203237127512693,0.012609711848199368,-0.004203237127512693,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.5799999237060547,24.9836368560791,1.5290908813476562,200.07818603515625
47419,-18117,-18117,-18117,-18117,-18117,-18117,-18117,-18117,-18117,-18117,-18117,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,NO_LV_SUPPLY,NO_LV_SUPPLY,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,IGBTTemp,0.0,0.0,0.000699999975040555,0.0005999999702908099,0.0,8.403655442634772e-07,0.0,0.0004668697656597942,0.0,0.0,0,152.17361450195312,152.33262634277344,0,0,0.0,0.0,0.0,0,0,-10.0,74.81539154052734,701.7586059570312,0.004203237127512693,-0.004203237127512693,-0.012609711848199368,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.534545421600342,24.958181381225586,1.4690909385681152,199.97817993164062
49919,-15617,-15617,-15617,-15617,-15617,-15617,-15617,-15617,-15617,-15617,-15617,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,MOTOR_OVERTEMP,MOTOR_OVERTEMP,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,0.0013000000035390258,0.0018999999156221747,0.0,1.8491306263968e-06,0.0,0.0003244089020881802,0.0,0.0,0,152.28219604492188,152.33262634277344,0,0,0.0,0.0,0.0,0,0,154.78077697753906,74.83501434326172,702.2593383789062,-0.004203930962830782,0.004203930962830782,-0.02942751720547676,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.6363637447357178,25.003637313842773,1.4654545783996582,199.9945526123047
52419,-13117,-13117,-13117,-13117,-13117,-13117,-13117,-13117,-13117,-13117,-13117,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,MOTOR_OVERTEMP,MOTOR_OVERTEMP,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,0.0007999999797903001,-0.0008999999845400453,0.0,-1.1406245903344825e-06,0.0,0.00042245356598868966,0.0,-0.0,0,152.23291015625,152.33262634277344,0,0,0.0,0.0,0.0,0,0,154.7810821533203,74.84810638427734,702.0321044921875,0.004203410819172859,0.004203410819172859,-0.004203410819172859,0.03783537819981575,0.03783849999308586,0.06304855644702911,0.0,0.0,3.5309090614318848,24.950908660888672,1.454545497894287,199.96182250976562
54919,-10617,-10617,-10617,-10617,-10617,-10617,-10617,-10617,-10617,-10617,-10617
57419,-8117,-8117,-8117,-8117,-8117,-8117,-8117,-8117,-8117,-8117,-8117
59919,-5617,-5617,-5617,-5617,-5617,-5617,-5617,-5617,-5617,-5617,-5617
62419,-3117,-3117,-3117,-3117,-3117,-3117,-3117,-3117,-3117,-3117,-3117
64919,-617,-617,-617,-617,-617,-617,-617,-617,-617,-617,-617
1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883
4383,4383,4383,4383,4383,4383,4383,4383,4383,4383,4383,4383
6883,6883,6883,6883,6883,6883,6883,6883,6883,6883,6883,6883
9383,9383,9383,9383,9383,9383,9383,9383,9383,9383,9383,9383
11883,11883,11883,11883,11883,11883,11883,11883,11883,11883,11883,11883
14383,14383,14383,14383,14383,14383,14383,14383,14383,14383,14383,14383
16883,16883,16883,16883,16883,16883,16883,16883,16883,16883,16883,16883
19383,19383,19383,19383,19383,19383,19383,19383,19383,19383,19383,19383
21883,21883,21883,21883,21883,21883,21883,21883,21883,21883,21883,21883
24383,24383,24383,24383,24383,24383,24383,24383,24383,24383,24383,24383
26883,26883,26883,26883,26883,26883,26883,26883,26883,26883,26883,26883
29383,29383,29383,29383,29383,29383,29383,29383,29383,29383,29383,29383
31883,31883,31883,31883,31883,31883,31883,31883,31883,31883,31883,31883
34383,-31153,-31153,-31153,-31153,-31153,-31153,-31153,-31153,-31153,-31153,-31153
36883,-28653,-28653,-28653,-28653,-28653,-28653,-28653,-28653,-28653,-28653,-28653
39383,-26153,-26153,-26153,-26153,-26153,-26153,-26153,-26153,-26153,-26153,-26153
41883,-23653,-23653,-23653,-23653,-23653,-23653,-23653,-23653,-23653,-23653,-23653
44383,-21153,-21153,-21153,-21153,-21153,-21153,-21153,-21153,-21153,-21153,-21153
46883,-18653,-18653,-18653,-18653,-18653,-18653,-18653,-18653,-18653,-18653,-18653
49383,-16153,-16153,-16153,-16153,-16153,-16153,-16153,-16153,-16153,-16153,-16153
51883,-13653,-13653,-13653,-13653,-13653,-13653,-13653,-13653,-13653,-13653,-13653
54383,-11153,-11153,-11153,-11153,-11153,-11153,-11153,-11153,-11153,-11153,-11153
56883,-8653,-8653,-8653,-8653,-8653,-8653,-8653,-8653,-8653,-8653,-8653
59383,-6153,-6153,-6153,-6153,-6153,-6153,-6153,-6153,-6153,-6153,-6153
61883,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653
64383,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153
1347,1347,1347,1347,1347,1347,1347,1347,1347,1347,1347,1347
3847,3847,3847,3847,3847,3847,3847,3847,3847,3847,3847,3847
6347,6347,6347,6347,6347,6347,6347,6347,6347,6347,6347,6347
8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847
11347,11347,11347,11347,11347,11347,11347,11347,11347,11347,11347,11347
13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847,13847
16347,16347,16347,16347,16347,16347,16347,16347,16347,16347,16347,16347
18847,18847,18847,18847,18847,18847,18847,18847,18847,18847,18847,18847
21347,21347,21347,21347,21347,21347,21347,21347,21347,21347,21347,21347
23847,23847,23847,23847,23847,23847,23847,23847,23847,23847,23847,23847
26347,26347,26347,26347,26347,26347,26347,26347,26347,26347,26347,26347
28847,28847,28847,28847,28847,28847,28847,28847,28847,28847,28847,28847
31347,31347,31347,31347,31347,31347,31347,31347,31347,31347,31347,31347
33847,-31689,-31689,-31689,-31689,-31689,-31689,-31689,-31689,-31689,-31689,-31689
36347,-29189,-29189,-29189,-29189,-29189,-29189,-29189,-29189,-29189,-29189,-29189
38847,-26689,-26689,-26689,-26689,-26689,-26689,-26689,-26689,-26689,-26689,-26689
41347,-24189,-24189,-24189,-24189,-24189,-24189,-24189,-24189,-24189,-24189,-24189
43847,-21689,-21689,-21689,-21689,-21689,-21689,-21689,-21689,-21689,-21689,-21689
46347,-19189,-19189,-19189,-19189,-19189,-19189,-19189,-19189,-19189,-19189,-19189
48847,-16689,-16689,-16689,-16689,-16689,-16689,-16689,-16689,-16689,-16689,-16689
51347,-14189,-14189,-14189,-14189,-14189,-14189,-14189,-14189,-14189,-14189,-14189
53847,-11689,-11689,-11689,-11689,-11689,-11689,-11689,-11689,-11689,-11689,-11689
56347,-9189,-9189,-9189,-9189,-9189,-9189,-9189,-9189,-9189,-9189,-9189
58847,-6689,-6689,-6689,-6689,-6689,-6689,-6689,-6689,-6689,-6689,-6689
61347,-4189,-4189,-4189,-4189,-4189,-4189,-4189,-4189,-4189,-4189,-4189
63847,-1689,-1689,-1689,-1689,-1689,-1689,-1689,-1689,-1689,-1689,-1689
811,811,811,811,811,811,811,811,811,811,811,811
3311,3311,3311,3311,3311,3311,3311,3311,3311,3311,3311,3311
5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811
8311,8311,8311,8311,8311,8311,8311,8311,8311,8311,8311,8311
10811,10811,10811,10811,10811,10811,10811,10811,10811,10811,10811,10811
13311,13311,13311,13311,13311,13311,13311,13311,13311,13311,13311,13311
15811,15811,15811,15811,15811,15811,15811,15811,15811,15811,15811,15811
18311,18311,18311,18311,18311,18311,18311,18311,18311,18311,18311,18311
20811,20811,20811,20811,20811,20811,20811,20811,20811,20811,20811,20811
23311,23311,23311,23311,23311,23311,23311,23311,23311,23311,23311,23311
25811,25811,25811,25811,25811,25811,25811,25811,25811,25811,25811,25811
28311,28311,28311,28311,28311,28311,28311,28311,28311,28311,28311,28311
30811,30811,30811,30811,30811,30811,30811,30811,30811,30811,30811,30811
33311,-32225,-32225,-32225,-32225,-32225,-32225,-32225,-32225,-32225,-32225,-32225
35811,-29725,-29725,-29725,-29725,-29725,-29725,-29725,-29725,-29725,-29725,-29725
38311,-27225,-27225,-27225,-27225,-27225,-27225,-27225,-27225,-27225,-27225,-27225
40811,-24725,-24725,-24725,-24725,-24725,-24725,-24725,-24725,-24725,-24725,-24725
43311,-22225,-22225,-22225,-22225,-22225,-22225,-22225,-22225,-22225,-22225,-22225
45811,-19725,-19725,-19725,-19725,-19725,-19725,-19725,-19725,-19725,-19725,-19725
48311,-17225,-17225,-17225,-17225,-17225,-17225,-17225,-17225,-17225,-17225,-17225
50811,-14725,-14725,-14725,-14725,-14725,-14725,-14725,-14725,-14725,-14725,-14725
