CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,,,,#SETTINGS,
30387,1,2,3,4,5,6,7,8,9,10,11,,,,#SETTINGS,
32887,1,2,3,4,5,6,7,8,9,10,11,,,,motor_type,INDUCTION
35387,1,2,3,4,5,6,7,8,9,10,11,,,,sensor,inc_encoder
37887,1,2,3,4,5,6,7,8,9,10,11,,,,motor_connection,DELTA
40387,1,2,3,4,5,6,7,8,9,10,11,,,,sampling_timing,SYNC
42887,1,2,3,4,5,6,7,8,9,10,11,,,,mode,V_F
45387,1,2,3,4,5,6,7,8,9,10,11,,,,sensored_control,ENABLED
47887,1,2,3,4,5,6,7,8,9,10,11,,,,Fs_trq,40
50387,1,2,3,4,5,6,7,8,9,10,11,,,,Fs_speed,5
52887,1,2,3,4,5,6,7,8,9,10,11,,,,Fswitching,20
55387,1,2,3,4,5,6,7,8,9,10,11,,,,zero_sequence,THIRD_HARMONIC_INJECTION
57887,1,2,3,4,5,6,7,8,9,10,11,,,,Imax_ph,6.0
60387,1,2,3,4,5,6,7,8,9,10,11,,,,Inom_ph,6.0
62887,1,2,3,4,5,6,7,8,9,10,11,,,,I_o_ph,6.0
65387,1,2,3,4,5,6,7,8,9,10,11,,,,overload_interval,1.2400000095367432
2351,1,2,3,4,5,6,7,8,9,10,11,,,,overload_limiter,0.699999988079071
4851,1,2,3,4,5,6,7,8,9,10,11,,,,t_drop,1.7999999523162842
7351,1,2,3,4,5,6,7,8,9,10,11,,,,motor_temp_derate_thres,115.0
9851,1,2,3,4,5,6,7,8,9,10,11,,,,motor_temp_max_thres,140.0
12351,1,2,3,4,5,6,7,8,9,10,11,,,,igbt_temp_derate_thres,55.0
14851,1,2,3,4,5,6,7,8,9,10,11,,,,igbt_temp_max_thres,80.0
17351,1,2,3,4,5,6,7,8,9,10,11,,,,v_base,325.2691345214844
19851,1,2,3,4,5,6,7,8,9,10,11,,,,I_base,5.0911688804626465
22351,1,2,3,4,5,6,7,8,9,10,11,,,,no_load_rpm,1500
24851,1,2,3,4,5,6,7,8,9,10,11,,,,nom_rpm,1500
27351,1,2,3,4,5,6,7,8,9,10,11,,,,max_rpm,2000
29851,1,2,3,4,5,6,7,8,9,10,11,,,,min_rpm,-2000
32351,1,2,3,4,5,6,7,8,9,10,11,,,,Rs,4.300000190734863
34851,1,2,3,4,5,6,7,8,9,10,11,,,,Rr,2.299999952316284
37351,1,2,3,4,5,6,7,8,9,10,11,,,,Lls,0.020800000056624413
39851,1,2,3,4,5,6,7,8,9,10,11,,,,Llr,0.020800000056624413
42351,1,2,3,4,5,6,7,8,9,10,11,,,,Lm,0.3353999853134155
44851,1,2,3,4,5,6,7,8,9,10,11,,,,Lsig,0.041600000113248825
47351,1,2,3,4,5,6,7,8,9,10,11,,,,psi_nom,0.8899999856948853
49851,1,2,3,4,5,6,7,8,9,10,11,,,,psi_min,0.17800000309944153
52351,1,2,3,4,5,6,7,8,9,10,11,,,,J,0.10000000149011612
54851,1,2,3,4,5,6,7,8,9,10,11,,,,b,0.0
57351,1,2,3,4,5,6,7,8,9,10,11,,,,np,2.0
59851,1,2,3,4,5,6,7,8,9,10,11,,,,Ld,0.0005000000237487257
62351,1,2,3,4,5,6,7,8,9,10,11,,,,Lq,0.0005000000237487257
64851,1,2,3,4,5,6,7,8,9,10,11,,,,max_trq_num,21000
1815,1,2,3,4,5,6,7,8,9,10,11,,,,cc_trise,0.0020000000949949026
4315,1,2,3,4,5,6,7,8,9,10,11,,,,spdc_trise,0.10000000149011612
6815,1,2,3,4,5,6,7,8,9,10,11,,,,mcm_trise,0.05999999865889549
9315,1,2,3,4,5,6,7,8,9,10,11,,,,scvm_trise,0.05999999865889549
11815,1,2,3,4,5,6,7,8,9,10,11,,,,fw_trise,0.019999999552965164
14315,1,2,3,4,5,6,7,8,9,10,11,,,,current_ramp_time,100.0
16815,1,2,3,4,5,6,7,8,9,10,11,,,,velocity_ramp_time,100.0
19315,1,2,3,4,5,6,7,8,9,10,11,,,,spd_ref_offset,50.0
21815,1,2,3,4,5,6,7,8,9,10,11,,,,low_rpm_thres,3000.0
24315,1,2,3,4,5,6,7,8,9,10,11,,,,min_freq,0.0
