CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,,,,#SETTINGS,
52773,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,#SETTINGS,
55273,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_type,INDUCTION
57773,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sensor,inc_encoder
60273,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_connection,DELTA
62773,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sampling_timing,SYNC
65273,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,mode,V_F
2237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,sensored_control,ENABLED
4737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fs_trq,40
7237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fs_speed,5
9737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Fswitching,20
12237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,zero_sequence,THIRD_HARMONIC_INJECTION
14737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Imax_ph,6.0
17237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Inom_ph,6.0
19737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,I_o_ph,6.0
22237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,overload_interval,1.2400000095367432
24737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,overload_limiter,0.699999988079071
27237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,t_drop,1.7999999523162842
29737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_temp_derate_thres,115.0
32237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,motor_temp_max_thres,140.0
34737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,igbt_temp_derate_thres,55.0
37237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,igbt_temp_max_thres,80.0
39737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,v_base,325.2691345214844
42237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,I_base,5.0911688804626465
44737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,no_load_rpm,1500
47237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,nom_rpm,1500
49737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,max_rpm,2000
52237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,min_rpm,-2000
54737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Rs,4.300000190734863
57237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Rr,2.299999952316284
59737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Lls,0.020800000056624413
62237,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Llr,0.020800000056624413
64737,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Lm,0.3353999853134155
1701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Lsig,0.041600000113248825
4201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,psi_nom,0.8899999856948853
6701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,psi_min,0.17800000309944153
9201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,J,0.10000000149011612
11701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,b,0.0
14201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,np,2.0
16701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Ld,0.0005000000237487257
19201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,Lq,0.0005000000237487257
21701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,max_trq_num,21000
24201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,cc_trise,0.0020000000949949026
26701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,spdc_trise,0.10000000149011612
29201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,mcm_trise,0.05999999865889549
31701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,scvm_trise,0.05999999865889549
34201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,fw_trise,0.019999999552965164
36701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,current_ramp_time,100.0
39201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,velocity_ramp_time,100.0
41701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,spd_ref_offset,50.0
44201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,low_rpm_thres,3000.0
46701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,min_freq,0.0
49201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,max_power,45.0
51701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,min_power,-45.0
54201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,voltage_trise,0.009999999776482582
56701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,voltage_tfall,0.009999999776482582
59201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,ocd_thres,25.0
61701,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,overvoltage_thres,100.0
64201,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,undervoltage_thres,-5.0
1165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,ma1max,1.150081753730774
3665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,ma3,0.19168028235435486
6165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,mcu_max_temp,120.0
8665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_flux_hyst,0.009999999776482582
11165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_trq_hyst,0.5
13665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_trq_hyst_prcnt,10
16165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_trq_hyst_max,5.0
18665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_trq_hyst_min,0.10000000149011612
21165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtclut_use_prcnt_trq_hyst,1
23665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_Kp_flux,2000.0
26165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_Ki_flux,1000.0
28665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_Kp_trq,20.0
31165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_Ki_trq,5000.0
33665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_use_i_x_r,0
36165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtcsvm_use_dec,0
38665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,dtc_lamda,0.30000001192092896
41165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,wh1_timeout_thres,20000
43665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,warning_interval,5000
46165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,error_reset_interval,5000
48665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,startup_time,1000
51165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,mcu_reset_interval,10000
53665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,data_logger_ts_div,100
56165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,params_init_key,1122867
58665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,
61165,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,#MONITOR,
63665,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,num_max_trq,num_min_trq,max_velocity,min_velocity,velocity_req,torque_req,mode,inv_en,critical_hw_status,aux_hw_status,last_error,sys_status,handler_status,latched_error,actual_state,control_mode_actual,limiter_flags,Id_ref,Iq_ref,Id_filt,Iq_filt,trq_ref,trq_actual,flux_ref,flux_actual,pwr_ref,pwr_actual,motor_rpm,Vdc,Vdc_max,num_max_trq,vcu_max_velocity,Imax_total,Imin_total,Iq_ref_request,max_velocity,min_velocity,motor_temp,igbt_temp,nominal_rpm,I1,I2,I3,I1max,I2max,I3max,ambient_temp,ambient_humidity,cc_time,cc_ts,sp_time,sp_ts
629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776,,,,0,0,0,0,0,0,SPEED_CONTROL,DISABLED,HW_INVERTER_ENABLED | HW_INV_ERROR | HW_FAULT_LATCHED | HW_MCU_DISABLE | HW_GD_FLT | HW_GD_RDY_ERROR | HW_SENSOR_A_DC | HW_SENSOR_B_DC | HW_SENSOR_C_DC,StallLimiter | I2tLimiter | MotorTemp,HW_FAULT,HW_FAULT,WARNING,WARNING_EXISTING,INVERTER_DISABLE,FAULT_MODE,MotorTemp | IGBTTemp,0.0,0.0,-0.00019999999494757503,-0.0008999999845400453,0.0,0.0,0.9016391038894653,0.0,0.0,0.0,0,152.09024047851562,152.19361877441406,0,0,0.0,0.0,0.0,0,0,153.689697265625,74.64226531982422,701.3741455078125,0.004204277880489826,-0.004204277880489826,-0.004204277880489826,0.0,0.0,0.0,0.0,0.0,2.8054544925689697,24.77090835571289,1.5654546022415161,199.97999572753906
3129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
5629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
8129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
10629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
13129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
15629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
18129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
20629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
23129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
25629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
28129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
30629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
33129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
35629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
38129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
40629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
43129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
45629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
48129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
50629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
53129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
55629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
58129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
60629,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
63129,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
93,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
2593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
5093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
7593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
10093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
12593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
15093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
17593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
20093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
22593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
25093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
27593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
30093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
32593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
35093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
37593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
40093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
42593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
45093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
47593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
50093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
52593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
55093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
57593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
60093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
62593,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
65093,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
2057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
4557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
7057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
9557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
12057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
14557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
17057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
19557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
22057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
24557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
27057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
29557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
32057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
34557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
37057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
39557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
42057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
44557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
47057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
49557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
52057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
54557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
57057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
59557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
62057,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
64557,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
1521,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
4021,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
6521,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
9021,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
11521,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
14021,0.9984,1.99936,2.99776,3.99872,4.864,5.888,6.99904,8,8.9984,9.99936,10.99776
